0.387	-6.37
0.66	-6.38
1.043	-6.3
1.047	-6.45
1.44	-6.38
1.543	-6.36
1.565	-6.38
1.801	-6.31
1.912	-6.38
2.198	-6.36
2.523	-6.82
2.525	-6.65
2.594	-6.42
2.595	-6.43
2.893	-6.28
3.03	-6.3
3.036	-6.33
3.325	-6.26
3.439	-6.29
3.778	-6.37
4.088	-6.38
4.153	-6.36
4.317	-6.41
4.692	-6.24
4.694	-6.31
4.992	-6.34
5.35	-6.37
5.353	-6.32
5.694	-6.31
5.698	-6.34
6.116	-6.36
6.414	-6.28
6.42	-6.31
6.533	-6.28
6.826	-6.36
6.928	-6.33
6.93	-6.39
7.221	-6.37
7.3	-6.29
7.389	-6.43
7.552	-6.41
7.582	-6.31
7.721	-6.39
7.737	-6.34
7.8	-6.28
7.853	-6.42
7.971	-6.3
8.041	-6.55
8.166	-6.47
8.461	-6.5
8.462	-6.38
8.561	-6.45
8.852	-6.5
8.968	-6.39
9.212	-6.48
9.519	-6.46
9.52	-6.43
9.712	-6.49
9.891	-6.61
9.971	-6.55
10.086	-6.64
10.282	-6.49
10.507	-6.57
10.507	-6.63
10.721	-6.5
10.787	-6.5
10.874	-6.58
10.919	-6.72
11.003	-6.5
11.005	-6.63
